label,seq_words,input_x
1,"['the', 'skilful', 'traveller', 'leaves', 'no', 'traces', 'of', 'his', 'wheels', 'or', 'footsteps', 'the', 'skilful', 'speaker', 'says', 'nothing', 'that', 'can', 'be', 'found', 'fault', 'with', 'or', 'blamed', 'the', 'skilful', 'reckoner', 'uses', 'no', 'tallies', 'the', 'skilful', 'closer', 'needs', 'no', 'bolts', 'or', 'bars', 'while', 'to', 'open', 'what', 'he', 'has', 'shut', 'will', 'be', 'impossible', 'the', 'skilful', 'binder', 'uses', 'no', 'strings', 'or', 'knots', 'while', 'to', 'unloose', 'what', 'he', 'has', 'bound', 'will', 'be', 'impossible', 'in', 'the', 'same', 'way', 'the', 'sage', 'is', 'always', 'skilful', 'at', 'saving', 'men', 'and', 'so', 'he', 'does', 'not', 'cast', 'away', 'any', 'man', 'he', 'is', 'always', 'skilful', 'at', 'saving', 'things', 'and', 'so', 'he', 'does', 'not', 'cast', 'away', 'anything', 'this', 'is', 'called', 'hiding', 'the', 'light', 'of', 'his', 'procedure', 'therefore', 'the', 'man', 'of', 'skill', 'is', 'a', 'master', 'to', 'be', 'looked', 'up', 'to', 'by', 'him', 'who', 'has', 'not', 'the', 'skill', 'and', 'he', 'who', 'has', 'not', 'the', 'skill', 'is', 'the', 'helper', 'of', 'the', 'reputation', 'of', 'him', 'who', 'has', 'the', 'skill', 'if', 'the', 'one', 'did', 'not', 'honour', 'his', 'master', 'and', 'the', 'other', 'did', 'not', 'rejoice', 'in', 'his', 'helper', 'an', 'observer', 'though', 'intelligent', 'might', 'greatly', 'err', 'about', 'them', 'this', 'is', 'called', 'the', 'utmost', 'degree', 'of', 'mystery']","[2, 154, 1, 697, 17, 1, 6, 18, 606, 81, 1, 2, 154, 1, 550, 78, 11, 46, 12, 252, 476, 31, 81, 1, 2, 154, 1, 233, 17, 1, 2, 154, 1, 551, 17, 1, 81, 1, 117, 4, 630, 32, 13, 43, 307, 19, 12, 1, 2, 154, 1, 233, 17, 1, 81, 605, 117, 4, 1, 32, 13, 43, 1, 19, 12, 1, 8, 2, 251, 29, 2, 60, 3, 108, 154, 72, 548, 56, 5, 50, 13, 36, 9, 1, 219, 164, 76, 13, 3, 108, 154, 72, 548, 41, 5, 50, 13, 36, 9, 1]"
0,"['know', 'the', 'male', 'but', 'keep', 'to', 'the', 'role', 'of', 'the', 'female', 'and', 'be', 'a', 'ravine', 'to', 'the', 'empire', 'if', 'you', 'are', 'a', 'ravine', 'to', 'the', 'empire', 'then', 'the', 'constant', 'virtue', 'will', 'not', 'desert', 'you', 'and', 'you', 'will', 'again', 'return', 'to', 'being', 'a', 'babe', 'know', 'the', 'white', 'but', 'keep', 'to', 'the', 'role', 'of', 'the', 'sullied', 'and', 'be', 'a', 'model', 'to', 'the', 'empire', 'if', 'you', 'are', 'a', 'model', 'to', 'the', 'empire', 'then', 'the', 'constant', 'virtue', 'will', 'not', 'be', 'wanting', 'and', 'you', 'will', 'return', 'to', 'the', 'infinite', 'know', 'honour', 'but', 'keep', 'to', 'the', 'role', 'of', 'the', 'disgraced', 'and', 'be', 'a', 'valley', 'to', 'the', 'empire', 'if', 'you', 'are', 'a', 'valley', 'to', 'the', 'empire', 'then', 'the', 'constant', 'virtue', 'will', 'be', 'sufficient', 'and', 'you', 'will', 'return', 'to', 'being', 'the', 'uncarved', 'block', 'when', 'the', 'uncarved', 'block', 'shatters', 'it', 'becomes', 'vessels', 'the', 'sage', 'makes', 'use', 'of', 'these', 'and', 'becomes', 'the', 'lord', 'over', 'the', 'officials', 'hence', 'the', 'greatest', 'cutting', 'does', 'not', 'sever']","[61, 2, 371, 38, 85, 4, 2, 481, 6, 2, 196, 5, 12, 10, 1, 4, 2, 67, 53, 57, 16, 10, 1, 4, 2, 67, 103, 2, 143, 58, 19, 9, 1, 57, 5, 57, 19, 217, 161, 4, 63, 10, 480, 61, 2, 1, 38, 85, 4, 2, 481, 6, 2, 1, 5, 12, 10, 361, 4, 2, 67, 53, 57, 16, 10, 361, 4, 2, 67, 103, 2, 143, 58, 19, 9, 12, 1, 5, 57, 19, 161, 4, 2, 1, 61, 312, 38, 85, 4, 2, 481, 6, 2, 1, 5, 12, 10, 218, 4, 2]"
1,"['who', 'knows', 'his', 'manhood', 's', 'strength', 'yet', 'still', 'his', 'female', 'feebleness', 'maintains', 'as', 'to', 'one', 'channel', 'flow', 'the', 'many', 'drains', 'all', 'come', 'to', 'him', 'yea', 'all', 'beneath', 'the', 'sky', 'thus', 'he', 'the', 'constant', 'excellence', 'retains', 'the', 'simple', 'child', 'again', 'free', 'from', 'all', 'stains', 'who', 'knows', 'how', 'white', 'attracts', 'yet', 'always', 'keeps', 'himself', 'within', 'black', 's', 'shade', 'the', 'pattern', 'of', 'humility', 'displayed', 'displayed', 'in', 'view', 'of', 'all', 'beneath', 'the', 'sky', 'he', 'in', 'the', 'unchanging', 'excellence', 'arrayed', 'endless', 'return', 'to', 'man', 's', 'first', 'state', 'has', 'made', 'who', 'knows', 'how', 'glory', 'shines', 'yet', 'loves', 'disgrace', 'nor', 'e', 'er', 'for', 'it', 'is', 'pale', 'behold', 'his', 'presence', 'in', 'a', 'spacious', 'vale', 'to', 'which', 'men', 'come', 'from', 'all', 'beneath', 'the', 'sky', 'the', 'unchanging', 'excellence', 'completes', 'its', 'tale', 'the', 'simple', 'infant', 'man', 'in', 'him', 'we', 'hail', 'the', 'unwrought', 'material', 'when', 'divided', 'and', 'distributed', 'forms', 'vessels', 'the', 'sage', 'when', 'employed', 'becomes', 'the', 'head', 'of', 'all', 'the', 'officers', 'of', 'government', 'and', 'in', 'his', 'greatest', 'regulations', 'he', 'employs', 'no', 'violent', 'measures']","[15, 96, 18, 1, 65, 437, 42, 122, 18, 196, 1, 1, 20, 4, 14, 1, 1, 2, 275, 1, 23, 130, 4, 55, 677, 23, 372, 2, 373, 69, 13, 2, 143, 239, 1, 2, 357, 552, 217, 179, 27, 23, 1, 15, 96, 101, 1, 1, 42, 108, 288, 89, 231, 1, 65, 1, 2, 1, 6, 981, 668, 668, 8, 995, 6, 23, 372, 2, 373, 13, 8, 2, 190, 239, 1, 1, 161, 4, 76, 65, 182, 59, 43, 235, 15, 96, 101, 1, 683, 42, 646, 240, 205, 1, 374, 52, 7, 3, 1, 1]"
0,"['whoever', 'takes', 'the', 'empire', 'and', 'wishes', 'to', 'do', 'anything', 'to', 'it', 'i', 'see', 'will', 'have', 'no', 'respite', 'the', 'empire', 'is', 'a', 'sacred', 'vessel', 'and', 'nothing', 'should', 'be', 'done', 'to', 'it', 'whoever', 'does', 'anything', 'to', 'it', 'will', 'ruin', 'it', 'whoever', 'lays', 'hold', 'of', 'it', 'will', 'lose', 'it', 'hence', 'some', 'things', 'lead', 'and', 'some', 'follow', 'some', 'breathe', 'gently', 'and', 'some', 'breathe', 'hard', 'some', 'are', 'strong', 'and', 'some', 'are', 'weak', 'some', 'destroy', 'and', 'some', 'are', 'destroyed', 'therefore', 'the', 'sage', 'avoids', 'excess', 'extravagance', 'and', 'arrogance']","[438, 150, 2, 67, 5, 702, 4, 47, 193, 4, 7, 25, 119, 19, 37, 17, 1, 2, 67, 3, 10, 1, 257, 5, 78, 92, 12, 294, 4, 7, 438, 36, 193, 4, 7, 19, 553, 7, 438, 289, 102, 6, 7, 19, 206, 7, 82, 225, 41, 165, 5, 225, 287, 225, 1, 829, 5, 225, 1, 331, 225, 16, 278, 5, 225, 16, 439, 225, 1, 5, 225, 16, 1, 49, 2, 60, 1, 1, 1, 5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1,"['if', 'any', 'one', 'should', 'wish', 'to', 'get', 'the', 'kingdom', 'for', 'himself', 'and', 'to', 'effect', 'this', 'by', 'what', 'he', 'does', 'i', 'see', 'that', 'he', 'will', 'not', 'succeed', 'the', 'kingdom', 'is', 'a', 'spirit', 'like', 'thing', 'and', 'cannot', 'be', 'got', 'by', 'active', 'doing', 'he', 'who', 'would', 'so', 'win', 'it', 'destroys', 'it', 'he', 'who', 'would', 'hold', 'it', 'in', 'his', 'grasp', 'loses', 'it', 'the', 'course', 'and', 'nature', 'of', 'things', 'is', 'such', 'that', 'what', 'was', 'in', 'front', 'is', 'now', 'behind', 'what', 'warmed', 'anon', 'we', 'freezing', 'find', 'strength', 'is', 'of', 'weakness', 'oft', 'the', 'spoil', 'the', 'store', 'in', 'ruins', 'mocks', 'our', 'toil', 'hence', 'the', 'sage', 'puts', 'away', 'excessive', 'effort', 'extravagance', 'and', 'easy', 'indulgence']","[53, 164, 14, 92, 298, 4, 241, 2, 200, 52, 89, 5, 4, 703, 34, 26, 32, 13, 36, 25, 119, 11, 13, 19, 9, 1, 2, 200, 3, 10, 617, 54, 118, 5, 73, 12, 440, 26, 681, 110, 13, 15, 68, 50, 554, 7, 1, 7, 13, 15, 68, 102, 7, 8, 18, 504, 472, 7, 2, 266, 5, 431, 6, 41, 3, 183, 11, 32, 83, 8, 902, 3, 224, 290, 32, 1, 1, 62, 1, 366, 437, 3, 6, 704, 1, 2, 1, 2, 705, 8, 1, 1, 157, 1, 82, 2, 60, 334, 219, 542]"
0,"['one', 'who', 'assists', 'the', 'ruler', 'of', 'men', 'by', 'means', 'of', 'the', 'way', 'does', 'not', 'intimidate', 'the', 'empire', 'by', 'a', 'show', 'of', 'arms', 'this', 'is', 'something', 'which', 'is', 'liable', 'to', 'rebound', 'where', 'troops', 'have', 'encamped', 'there', 'will', 'brambles', 'grow', 'in', 'the', 'wake', 'of', 'a', 'mighty', 'army', 'bad', 'harvests', 'follow', 'without', 'fail', 'one', 'who', 'is', 'good', 'aims', 'only', 'at', 'bringing', 'his', 'campaign', 'to', 'a', 'conclusion', 'and', 'dare', 'not', 'thereby', 'intimidate', 'bring', 'it', 'to', 'a', 'conclusion', 'but', 'do', 'not', 'brag', 'bring', 'it', 'to', 'a', 'conclusion', 'but', 'do', 'not', 'be', 'arrogant', 'bring', 'it', 'to', 'a', 'conclusion', 'but', 'only', 'when', 'there', 'is', 'no', 'choice', 'bring', 'it', 'to', 'a', 'conclusion', 'but', 'do', 'not', 'intimidate', 'a', 'creature', 'in', 'its', 'prime', 'doing', 'harm', 'to', 'the', 'old', 'is', 'known', 'as', 'going', 'against', 'the', 'way', 'that', 'which', 'goes', 'against', 'the', 'way', 'will', 'come', 'to', 'an', 'early', 'end']","[14, 15, 1, 2, 320, 6, 56, 26, 223, 6, 2, 29, 36, 9, 706, 2, 67, 26, 10, 254, 6, 134, 34, 3, 210, 40, 3, 886, 4, 1, 151, 1, 37, 1, 30, 19, 1, 789, 8, 2, 1, 6, 10, 707, 708, 285, 1, 287, 48, 356, 14, 15, 3, 64, 1, 105, 72, 1, 18, 1, 4, 10, 441, 5, 236, 9, 1, 706, 194, 7, 4, 10, 441, 38, 47, 9, 977, 194, 7, 4, 10, 441, 38, 47, 9, 12, 1, 194, 7, 4, 10, 441, 38, 105, 24, 30, 3, 17, 1, 194]"
1,"['he', 'who', 'would', 'assist', 'a', 'lord', 'of', 'men', 'in', 'harmony', 'with', 'the', 'tao', 'will', 'not', 'assert', 'his', 'mastery', 'in', 'the', 'kingdom', 'by', 'force', 'of', 'arms', 'such', 'a', 'course', 'is', 'sure', 'to', 'meet', 'with', 'its', 'proper', 'return', 'wherever', 'a', 'host', 'is', 'stationed', 'briars', 'and', 'thorns', 'spring', 'up', 'in', 'the', 'sequence', 'of', 'great', 'armies', 'there', 'are', 'sure', 'to', 'be', 'bad', 'years', 'a', 'skilful', 'commander', 'strikes', 'a', 'decisive', 'blow', 'and', 'stops', 'he', 'does', 'not', 'dare', 'by', 'continuing', 'his', 'operations', 'to', 'assert', 'and', 'complete', 'his', 'mastery', 'he', 'will', 'strike', 'the', 'blow', 'but', 'will', 'be', 'on', 'his', 'guard', 'against', 'being', 'vain', 'or', 'boastful', 'or', 'arrogant', 'in', 'consequence', 'of', 'it', 'he', 'strikes', 'it', 'as', 'a', 'matter', 'of', 'necessity', 'he', 'strikes', 'it', 'but', 'not', 'from', 'a', 'wish', 'for', 'mastery', 'when', 'things', 'have', 'attained', 'their', 'strong', 'maturity', 'they', 'become', 'old', 'this', 'may', 'be', 'said', 'to', 'be', 'not', 'in', 'accordance', 'with', 'the', 'tao', 'and', 'what', 'is', 'not', 'in', 'accordance', 'with', 'it', 'soon', 'comes', 'to', 'an', 'end']","[13, 15, 68, 1, 10, 324, 6, 56, 8, 353, 31, 2, 35, 19, 9, 1, 18, 709, 8, 2, 200, 26, 359, 6, 134, 183, 10, 266, 3, 176, 4, 315, 31, 21, 547, 161, 1, 10, 423, 3, 1, 1, 5, 1, 457, 129, 8, 2, 1, 6, 39, 1, 30, 16, 176, 4, 12, 285, 1, 10, 154, 1, 710, 10, 1, 1, 5, 1, 13, 36, 9, 236, 26, 1, 18, 1, 4, 1, 5, 271, 18, 709, 13, 19, 1, 2, 1, 38, 19, 12, 44, 18, 402, 214, 63, 1, 81, 1, 81, 1]"
0,"['it', 'is', 'because', 'arms', 'are', 'instruments', 'of', 'ill', 'omen', 'and', 'there', 'are', 'things', 'that', 'detest', 'them', 'that', 'the', 'one', 'who', 'has', 'the', 'way', 'does', 'not', 'abide', 'by', 'their', 'use', 'the', 'gentleman', 'gives', 'precedence', 'to', 'the', 'left', 'when', 'at', 'home', 'but', 'to', 'the', 'right', 'when', 'he', 'goes', 'to', 'war', 'arms', 'are', 'instruments', 'of', 'ill', 'omen', 'not', 'the', 'instruments', 'of', 'the', 'gentleman', 'when', 'one', 'is', 'compelled', 'to', 'use', 'them', 'it', 'is', 'best', 'to', 'do', 'so', 'without', 'relish', 'there', 'is', 'no', 'glory', 'in', 'victory', 'and', 'so', 'to', 'glorify', 'it', 'despite', 'this', 'is', 'to', 'exult', 'in', 'the', 'killing', 'of', 'men', 'one', 'who', 'exults', 'in', 'the', 'killing', 'of', 'men', 'will', 'never', 'have', 'his', 'way', 'in', 'the', 'empire', 'on', 'occasions', 'of', 'rejoicing', 'precedence', 'is', 'given', 'to', 'the', 'left', 'on', 'occasions', 'of', 'mourning', 'precedence', 'is', 'given', 'to', 'the', 'right', 'a', 'lieutenants', 'place', 'is', 'on', 'the', 'left', 'the', 'general', 's', 'place', 'is', 'on', 'the', 'right', 'this', 'means', 'that', 'it', 'is', 'mourning', 'rites', 'that', 'are', 'observed', 'when', 'great', 'numbers', 'of', 'people', 'are', 'killed', 'one', 'should', 'weep', 'over', 'them', 'with', 'sorrow', 'when', 'victorious', 'in', 'war', 'one', 'should', 'observe', 'the', 'rites', 'of', 'mourning']","[7, 3, 80, 134, 16, 279, 6, 322, 557, 5, 30, 16, 41, 11, 690, 22, 11, 2, 14, 15, 43, 2, 29, 36, 9, 996, 26, 28, 100, 2, 694, 192, 442, 4, 2, 226, 24, 72, 475, 38, 4, 2, 175, 24, 13, 244, 4, 227, 134, 16, 279, 6, 322, 557, 9, 2, 279, 6, 2, 694, 24, 14, 3, 1, 4, 100, 22, 7, 3, 424, 4, 47, 50, 48, 1, 30, 3, 17, 1, 8, 1, 5, 50, 4, 1, 7, 1, 34, 3, 4, 1, 8, 2, 1, 6, 56, 14, 15, 1, 8]"
1,"['now', 'arms', 'however', 'beautiful', 'are', 'instruments', 'of', 'evil', 'omen', 'hateful', 'it', 'may', 'be', 'said', 'to', 'all', 'creatures', 'therefore', 'they', 'who', 'have', 'the', 'tao', 'do', 'not', 'like', 'to', 'employ', 'them', 'the', 'superior', 'man', 'ordinarily', 'considers', 'the', 'left', 'hand', 'the', 'most', 'honourable', 'place', 'but', 'in', 'time', 'of', 'war', 'the', 'right', 'hand', 'those', 'sharp', 'weapons', 'are', 'instruments', 'of', 'evil', 'omen', 'and', 'not', 'the', 'instruments', 'of', 'the', 'superior', 'man', 'he', 'uses', 'them', 'only', 'on', 'the', 'compulsion', 'of', 'necessity', 'calm', 'and', 'repose', 'are', 'what', 'he', 'prizes', 'victory', 'by', 'force', 'of', 'arms', 'is', 'to', 'him', 'undesirable', 'to', 'consider', 'this', 'desirable', 'would', 'be', 'to', 'delight', 'in', 'the', 'slaughter', 'of', 'men', 'and', 'he', 'who', 'delights', 'in', 'the', 'slaughter', 'of', 'men', 'cannot', 'get', 'his', 'will', 'in', 'the', 'kingdom', 'on', 'occasions', 'of', 'festivity', 'to', 'be', 'on', 'the', 'left', 'hand', 'is', 'the', 'prized', 'position', 'on', 'occasions', 'of', 'mourning', 'the', 'right', 'hand', 'the', 'second', 'in', 'command', 'of', 'the', 'army', 'has', 'his', 'place', 'on', 'the', 'left', 'the', 'general', 'commanding', 'in', 'chief', 'has', 'his', 'on', 'the', 'right', 'his', 'place', 'that', 'is', 'is', 'assigned', 'to', 'him', 'as', 'in', 'the', 'rites', 'of', 'mourning', 'he', 'who', 'has', 'killed', 'multitudes', 'of', 'men', 'should', 'weep', 'for', 'them', 'with', 'the', 'bitterest', 'grief', 'and', 'the', 'victor', 'in', 'battle', 'has', 'his', 'place', 'rightly', 'according', 'to', 'those', 'rites']","[224, 134, 1, 284, 16, 279, 6, 263, 557, 1, 7, 95, 12, 204, 4, 23, 97, 49, 33, 15, 37, 2, 35, 47, 9, 54, 4, 601, 22, 2, 465, 76, 1, 994, 2, 226, 265, 2, 198, 1, 84, 38, 8, 338, 6, 227, 2, 175, 265, 66, 403, 559, 16, 279, 6, 263, 557, 5, 9, 2, 279, 6, 2, 465, 76, 13, 233, 22, 105, 44, 2, 1, 6, 1, 956, 5, 1, 16, 32, 13, 1, 1, 26, 359, 6, 134, 3, 4, 55, 1, 4, 538, 34, 794, 68, 12, 4, 1, 8, 2]"
0,"['the', 'way', 'is', 'for', 'ever', 'nameless', 'though', 'the', 'uncarved', 'block', 'is', 'small', 'no', 'one', 'in', 'the', 'world', 'dare', 'claim', 'its', 'allegiance', 'should', 'lords', 'and', 'princes', 'be', 'able', 'to', 'hold', 'fast', 'to', 'it', 'the', 'myriad', 'creatures', 'will', 'submit', 'of', 'their', 'own', 'accord', 'heaven', 'and', 'earth', 'will', 'unite', 'and', 'sweet', 'dew', 'will', 'fall', 'and', 'the', 'people', 'will', 'be', 'equitable', 'though', 'no', 'one', 'so', 'decrees', 'only', 'when', 'it', 'is', 'cut', 'are', 'there', 'names', 'as', 'soon', 'as', 'there', 'are', 'names', 'one', 'ought', 'to', 'know', 'that', 'it', 'is', 'time', 'to', 'stop', 'knowing', 'when', 'to', 'stop', 'one', 'can', 'be', 'free', 'from', 'danger', 'the', 'way', 'is', 'to', 'the', 'world', 'as', 'the', 'river', 'and', 'the', 'sea', 'are', 'to', 'rivulets', 'and', 'streams']","[2, 29, 3, 52, 404, 327, 187, 2, 270, 222, 3, 93, 17, 14, 8, 2, 75, 236, 211, 21, 1, 92, 376, 5, 189, 12, 139, 4, 102, 258, 4, 7, 2, 111, 97, 19, 1, 6, 28, 123, 560, 51, 5, 74, 19, 342, 5, 1, 1, 19, 1, 5, 2, 45, 19, 12, 1, 187, 17, 14, 50, 1, 105, 24, 7, 3, 638, 16, 30, 385, 20, 375, 20, 30, 16, 385, 14, 1, 4, 61, 11, 7, 3, 338, 4, 377, 852, 24, 4, 377, 14, 46, 12, 179, 27, 318, 2, 29, 3, 4]"
1,"['the', 'tao', 'considered', 'as', 'unchanging', 'has', 'no', 'name', 'though', 'in', 'its', 'primordial', 'simplicity', 'it', 'may', 'be', 'small', 'the', 'whole', 'world', 'dares', 'not', 'deal', 'with', 'one', 'embodying', 'it', 'as', 'a', 'minister', 'if', 'a', 'feudal', 'prince', 'or', 'the', 'king', 'could', 'guard', 'and', 'hold', 'it', 'all', 'would', 'spontaneously', 'submit', 'themselves', 'to', 'him', 'heaven', 'and', 'earth', 'under', 'its', 'guidance', 'unite', 'together', 'and', 'send', 'down', 'the', 'sweet', 'dew', 'which', 'without', 'the', 'directions', 'of', 'men', 'reaches', 'equally', 'everywhere', 'as', 'of', 'its', 'own', 'accord', 'as', 'soon', 'as', 'it', 'proceeds', 'to', 'action', 'it', 'has', 'a', 'name', 'when', 'it', 'once', 'has', 'that', 'name', 'men', 'can', 'know', 'to', 'rest', 'in', 'it', 'when', 'they', 'know', 'to', 'rest', 'in', 'it', 'they', 'can', 'be', 'free', 'from', 'all', 'risk', 'of', 'failure', 'and', 'error', 'the', 'relation', 'of', 'the', 'tao', 'to', 'all', 'the', 'world', 'is', 'like', 'that', 'of', 'the', 'great', 'rivers', 'and', 'seas', 'to', 'the', 'streams', 'from', 'the', 'valleys']","[2, 35, 715, 20, 190, 43, 17, 90, 187, 8, 21, 1, 562, 7, 95, 12, 93, 2, 232, 75, 1, 9, 409, 31, 14, 1, 7, 20, 10, 1, 53, 10, 1, 696, 81, 2, 273, 172, 402, 5, 102, 7, 23, 68, 1, 1, 86, 4, 55, 51, 5, 74, 149, 21, 1, 342, 328, 5, 716, 360, 2, 1, 1, 40, 48, 2, 1, 6, 56, 635, 647, 1, 20, 6, 21, 123, 560, 20, 375, 20, 7, 717, 4, 115, 7, 43, 10, 90, 24, 7, 1, 43, 11, 90, 56, 46, 61, 4, 243, 8]"
0,"['he', 'who', 'knows', 'others', 'is', 'clever', 'he', 'who', 'knows', 'himself', 'has', 'discernment', 'he', 'who', 'overcomes', 'others', 'has', 'force', 'he', 'who', 'overcomes', 'himself', 'is', 'strong', 'he', 'who', 'knows', 'contentment', 'is', 'rich', 'he', 'who', 'perseveres', 'is', 'a', 'man', 'of', 'purpose', 'he', 'who', 'does', 'not', 'lose', 'his', 'station', 'will', 'endure', 'he', 'who', 'lives', 'out', 'his', 'days', 'has', 'had', 'a', 'long', 'life']","[13, 15, 96, 121, 3, 464, 13, 15, 96, 89, 43, 264, 13, 15, 208, 121, 43, 359, 13, 15, 208, 89, 3, 278, 13, 15, 96, 718, 3, 564, 13, 15, 1, 3, 10, 76, 6, 160, 13, 15, 36, 9, 206, 18, 1, 19, 238, 13, 15, 1, 137, 18, 350, 43, 221, 10, 109, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1,"['he', 'who', 'knows', 'other', 'men', 'is', 'discerning', 'he', 'who', 'knows', 'himself', 'is', 'intelligent', 'he', 'who', 'overcomes', 'others', 'is', 'strong', 'he', 'who', 'overcomes', 'himself', 'is', 'mighty', 'he', 'who', 'is', 'satisfied', 'with', 'his', 'lot', 'is', 'rich', 'he', 'who', 'goes', 'on', 'acting', 'with', 'energy', 'has', 'a', 'firm', 'will', 'he', 'who', 'does', 'not', 'fail', 'in', 'the', 'requirements', 'of', 'his', 'position', 'continues', 'long', 'he', 'who', 'dies', 'and', 'yet', 'does', 'not', 'perish', 'has', 'longevity']","[13, 15, 96, 77, 56, 3, 1, 13, 15, 96, 89, 3, 417, 13, 15, 208, 121, 3, 278, 13, 15, 208, 89, 3, 707, 13, 15, 3, 959, 31, 18, 537, 3, 564, 13, 15, 244, 44, 1, 31, 719, 43, 10, 276, 19, 13, 15, 36, 9, 356, 8, 2, 1, 6, 18, 146, 832, 109, 13, 15, 618, 5, 42, 36, 9, 1, 43, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
0,"['the', 'way', 'is', 'broad', 'reaching', 'left', 'as', 'well', 'as', 'right', 'the', 'myriad', 'creatures', 'depend', 'on', 'it', 'for', 'life', 'yet', 'it', 'claims', 'no', 'authority', 'it', 'accomplishes', 'its', 'task', 'yet', 'lays', 'claim', 'to', 'no', 'merit', 'it', 'clothes', 'and', 'feeds', 'the', 'myriad', 'creatures', 'yet', 'lays', 'no', 'claim', 'to', 'being', 'their', 'master', 'for', 'ever', 'free', 'of', 'desire', 'it', 'can', 'be', 'called', 'small', 'yet', 'as', 'it', 'lays', 'no', 'claim', 'to', 'being', 'master', 'when', 'the', 'myriad', 'creatures', 'turn', 'to', 'it', 'it', 'can', 'be', 'called', 'great', 'it', 'is', 'because', 'it', 'never', 'attempts', 'itself', 'to', 'become', 'great', 'that', 'it', 'succeeds', 'in', 'becoming', 'great']","[2, 29, 3, 1, 545, 226, 20, 421, 20, 175, 2, 111, 97, 1, 44, 7, 52, 79, 42, 7, 389, 17, 390, 7, 592, 21, 392, 42, 289, 211, 4, 17, 234, 7, 1, 5, 1, 2, 111, 97, 42, 289, 17, 211, 4, 63, 28, 370, 52, 404, 179, 6, 148, 7, 46, 12, 70, 93, 42, 20, 7, 289, 17, 211, 4, 63, 370, 24, 2, 111, 97, 445, 4, 7, 7, 46, 12, 70, 39, 7, 3, 80, 7, 98, 1, 292, 4, 99, 39, 11, 7, 1, 8, 399, 39, 0, 0, 0, 0, 0]"
1,"['all', 'pervading', 'is', 'the', 'great', 'tao', 'it', 'may', 'be', 'found', 'on', 'the', 'left', 'hand', 'and', 'on', 'the', 'right', 'all', 'things', 'depend', 'on', 'it', 'for', 'their', 'production', 'which', 'it', 'gives', 'to', 'them', 'not', 'one', 'refusing', 'obedience', 'to', 'it', 'when', 'its', 'work', 'is', 'accomplished', 'it', 'does', 'not', 'claim', 'the', 'name', 'of', 'having', 'done', 'it', 'it', 'clothes', 'all', 'things', 'as', 'with', 'a', 'garment', 'and', 'makes', 'no', 'assumption', 'of', 'being', 'their', 'lord', 'it', 'may', 'be', 'named', 'in', 'the', 'smallest', 'things', 'all', 'things', 'return', 'to', 'their', 'root', 'and', 'disappear', 'and', 'do', 'not', 'know', 'that', 'it', 'is', 'it', 'which', 'presides', 'over', 'their', 'doing', 'so', 'it', 'may', 'be', 'named', 'in', 'the', 'greatest', 'things', 'hence', 'the', 'sage', 'is', 'able', 'in', 'the', 'same', 'way', 'to', 'accomplish', 'his', 'great', 'achievements', 'it', 'is', 'through', 'his', 'not', 'making', 'himself', 'great', 'that', 'he', 'can', 'accomplish', 'them']","[23, 1, 3, 2, 39, 35, 7, 95, 12, 252, 44, 2, 226, 265, 5, 44, 2, 175, 23, 41, 1, 44, 7, 52, 28, 1, 40, 7, 192, 4, 22, 9, 14, 1, 1, 4, 7, 24, 21, 293, 3, 397, 7, 36, 9, 211, 2, 90, 6, 136, 294, 7, 7, 1, 23, 41, 20, 31, 10, 1, 5, 106, 17, 1, 6, 63, 28, 324, 7, 95, 12, 229, 8, 2, 1, 41, 23, 41, 161, 4, 28, 181, 5, 1, 5, 47, 9, 61, 11, 7, 3, 7, 40, 861, 184, 28, 110, 50, 7, 95]"
